"","tcr","AUC"
"1","a3a",0.982060185185185
"2","TIL1383I",0.737037037037037
"3","TCR81-14",0.733134920634921
"4","18A2",0.878240740740741
"5","NYE-S1",0.763087606837607
"6","TCR6",0.789930555555556
"7","TCR7",0.603354978354978
"8","A6",0.777685950413223
"9","T1",0.540343915343915
"10","FLT3DY",0.867690058479532
"11","A23",0.788690476190476
"12","TCR2-T",0.803240740740741
"13","R24",0.863095238095238
"14","868Z11",0.809523809523809
"15","TCR-1E6",0.788425925925926
"16","APN-TCR",0.736458333333333
"17","EWW-TCR",0.861226851851852
"18","A11Va",0.795454545454545
"19","TCR-F5",0.847334455667789
"20","TCR-3598-2",0.858508230452675
"21","MBP-TCR",0.93030303030303
"22","B3K508",0.777777777777778
