"","tcr","AUC"
"1","a3a",0.913919413919414
"2","TIL1383I",0.812878787878788
"3","TCR81-14",0.781092171717172
"4","18A2",0.827982456140351
"5","NYE-S1",0.740277777777778
"6","TCR6",0.804962013295347
"7","TCR7",0.696428571428571
"8","A6",0.600100267379679
"9","T1",0.978448275862069
"10","FLT3DY",0.887594696969697
"11","A23",0.649636243386243
"12","TCR2-T",0.709148550724638
"13","R24",0.873868312757202
"14","868Z11",0.716765873015873
"15","TCR-1E6",0.769547325102881
"16","APN-TCR",0.686931818181818
"17","EWW-TCR",0.808818342151675
"18","A11Va",0.819733796296296
"19","TCR-F5",0.801262381567614
"20","TCR-3598-2",0.833029768899334
"21","MBP-TCR",0.897619047619048
"22","B3K508",0.700617283950617
