"","tcr","AUC"
"1","a3a",0.990740740740741
"2","TIL1383I",0.837566137566138
"3","TCR81-14",0.753720238095238
"4","18A2",0.806481481481481
"5","NYE-S1",0.640224358974359
"6","TCR6",0.858506944444444
"7","TCR7",0.654761904761905
"8","A6",0.653994490358127
"9","T1",1
"10","FLT3DY",0.892543859649123
"11","A23",0.76984126984127
"12","TCR2-T",0.827777777777778
"13","R24",0.848214285714286
"14","868Z11",0.818922305764411
"15","TCR-1E6",0.747222222222222
"16","APN-TCR",0.855729166666667
"17","EWW-TCR",0.749305555555556
"18","A11Va",0.811952861952862
"19","TCR-F5",0.840796857463524
"20","TCR-3598-2",0.832551440329218
"21","MBP-TCR",0.894823232323232
"22","B3K508",0.773148148148148
