"","tcr","AUC"
"1","a3a",0.836324786324786
"2","TIL1383I",0.88984126984127
"3","TCR81-14",0.725824175824176
"4","18A2",0.780037477954145
"5","NYE-S1",0.78125
"6","TCR6",0.713369963369963
"7","TCR7",0.707709750566893
"8","A6",0.728583916083916
"9","T1",0.788510101010101
"10","FLT3DY",0.787391304347826
"11","A23",0.646367521367521
"12","TCR2-T",0.730476190476191
"13","R24",0.883333333333333
"14","868Z11",0.765625
"15","TCR-1E6",0.684968413229283
"16","APN-TCR",0.748125996810207
"17","EWW-TCR",0.814183501683502
"18","A11Va",0.796668075514229
"19","TCR-F5",0.871591586707866
"20","TCR-3598-2",0.887566616390146
"21","MBP-TCR",0.902564102564103
"22","B3K508",0.682716049382716
