"","tcr","AUC"
"1","a3a",0.990740740740741
"2","TIL1383I",0.85978835978836
"3","TCR81-14",0.779885912698413
"4","18A2",0.855555555555556
"5","NYE-S1",0.831730769230769
"6","TCR6",0.826388888888889
"7","TCR7",0.752029220779221
"8","A6",0.849449035812672
"9","T1",0.597222222222222
"10","FLT3DY",0.883771929824561
"11","A23",0.761904761904762
"12","TCR2-T",0.878703703703704
"13","R24",0.950396825396825
"14","868Z11",0.865914786967419
"15","TCR-1E6",0.806018518518519
"16","APN-TCR",0.809635416666667
"17","EWW-TCR",0.865509259259259
"18","A11Va",0.754545454545455
"19","TCR-F5",0.877441077441077
"20","TCR-3598-2",0.873343621399177
"21","MBP-TCR",0.909848484848485
"22","B3K508",0.74537037037037
