"","tcr","AUC"
"1","a3a",0.865843621399177
"2","TIL1383I",0.582692307692308
"3","TCR81-14",0.746406371406371
"4","18A2",0.752719907407407
"5","NYE-S1",0.716319444444445
"6","TCR6",0.734259259259259
"7","TCR7",0.773635477582846
"8","A6",0.64546130952381
"9","T1",0.980392156862745
"10","FLT3DY",0.705729166666667
"11","A23",0.803395061728395
"12","TCR2-T",0.853899572649573
"13","R24",0.786195286195286
"14","868Z11",0.690972222222222
"15","TCR-1E6",0.701944444444444
"16","APN-TCR",0.742835097001764
"17","EWW-TCR",0.847107438016529
"18","A11Va",0.768419489007724
"19","TCR-F5",0.841169600973523
"20","TCR-3598-2",0.795276988636364
"21","MBP-TCR",0.878926282051282
"22","B3K508",0.784259259259259
