"","tcr","AUC"
"1","a3a",0.982060185185185
"2","TIL1383I",0.78015873015873
"3","TCR81-14",0.701388888888889
"4","18A2",0.749537037037037
"5","NYE-S1",0.713942307692308
"6","TCR6",0.780671296296296
"7","TCR7",0.733495670995671
"8","A6",0.71900826446281
"9","T1",0.593253968253968
"10","FLT3DY",0.802266081871345
"11","A23",0.689484126984127
"12","TCR2-T",0.828935185185185
"13","R24",0.932043650793651
"14","868Z11",0.699248120300752
"15","TCR-1E6",0.751851851851852
"16","APN-TCR",0.752083333333333
"17","EWW-TCR",0.853472222222222
"18","A11Va",0.802188552188552
"19","TCR-F5",0.858333333333333
"20","TCR-3598-2",0.847448559670782
"21","MBP-TCR",0.909974747474747
"22","B3K508",0.787037037037037
