"","tcr","AUC"
"1","a3a",0.845634920634921
"2","TIL1383I",0.611666666666667
"3","TCR81-14",0.665772306397306
"4","18A2",0.77625
"5","NYE-S1",0.630508814102564
"6","TCR6",0.728192007797271
"7","TCR7",0.709710743801653
"8","A6",0.601307189542484
"9","T1",0.989247311827957
"10","FLT3DY",0.777777777777778
"11","A23",0.642385057471264
"12","TCR2-T",0.74732905982906
"13","R24",0.811763468013468
"14","868Z11",0.789540816326531
"15","TCR-1E6",0.677729885057471
"16","APN-TCR",0.572692307692308
"17","EWW-TCR",0.794328703703704
"18","A11Va",0.720500459136823
"19","TCR-F5",0.769662622392507
"20","TCR-3598-2",0.811226851851852
"21","MBP-TCR",0.786151960784314
"22","B3K508",0.707070707070707
