"","tcr","AUC"
"1","a3a",0.840828924162258
"2","TIL1383I",0.753055555555556
"3","TCR81-14",0.705018939393939
"4","18A2",0.769166666666667
"5","NYE-S1",0.766476362179487
"6","TCR6",0.807687621832359
"7","TCR7",0.734331955922865
"8","A6",0.605517848164907
"9","T1",0.724014336917563
"10","FLT3DY",0.789930555555556
"11","A23",0.679885057471264
"12","TCR2-T",0.776175213675214
"13","R24",0.834280303030303
"14","868Z11",0.787414965986394
"15","TCR-1E6",0.692241379310345
"16","APN-TCR",0.777179487179487
"17","EWW-TCR",0.803125
"18","A11Va",0.694597490052036
"19","TCR-F5",0.831071732652192
"20","TCR-3598-2",0.8377849002849
"21","MBP-TCR",0.829733455882353
"22","B3K508",0.692550505050505
