"","tcr","AUC"
"1","a3a",0.990740740740741
"2","TIL1383I",0.745502645502645
"3","TCR81-14",0.766989087301587
"4","18A2",0.810648148148148
"5","NYE-S1",0.792467948717949
"6","TCR6",0.803240740740741
"7","TCR7",0.679112554112554
"8","A6",0.725619834710744
"9","T1",0.688492063492063
"10","FLT3DY",0.783625730994152
"11","A23",0.748015873015873
"12","TCR2-T",0.850462962962963
"13","R24",0.923115079365079
"14","868Z11",0.706766917293233
"15","TCR-1E6",0.72962962962963
"16","APN-TCR",0.813151041666667
"17","EWW-TCR",0.859837962962963
"18","A11Va",0.784175084175084
"19","TCR-F5",0.868350168350168
"20","TCR-3598-2",0.876368312757202
"21","MBP-TCR",0.853914141414141
"22","B3K508",0.777777777777778
