"","tcr","AUC"
"1","a3a",0.863492063492063
"2","TIL1383I",0.876190476190476
"3","TCR81-14",0.628113553113553
"4","18A2",0.723875661375661
"5","NYE-S1",0.654934764309764
"6","TCR6",0.6996336996337
"7","TCR7",0.538832199546485
"8","A6",0.550942113442113
"9","T1",0.833333333333333
"10","FLT3DY",0.730507246376812
"11","A23",0.634615384615385
"12","TCR2-T",0.657142857142857
"13","R24",0.721085858585859
"14","868Z11",0.628472222222222
"15","TCR-1E6",0.691657376439985
"16","APN-TCR",0.660247208931419
"17","EWW-TCR",0.795159932659933
"18","A11Va",0.692413355874894
"19","TCR-F5",0.822118772700168
"20","TCR-3598-2",0.697214680744092
"21","MBP-TCR",0.778034188034188
"22","B3K508",0.769753086419753
