"","tcr","AUC"
"1","a3a",0.865567765567766
"2","TIL1383I",0.657777777777778
"3","TCR81-14",0.609935897435897
"4","18A2",0.708884479717813
"5","NYE-S1",0.717487373737374
"6","TCR6",0.667378917378917
"7","TCR7",0.693083900226757
"8","A6",0.693278943278943
"9","T1",0.60290404040404
"10","FLT3DY",0.649710144927536
"11","A23",0.627350427350427
"12","TCR2-T",0.638650793650794
"13","R24",0.760858585858586
"14","868Z11",0.659722222222222
"15","TCR-1E6",0.671869193608324
"16","APN-TCR",0.721451355661882
"17","EWW-TCR",0.712121212121212
"18","A11Va",0.670540997464074
"19","TCR-F5",0.715807448365588
"20","TCR-3598-2",0.740754147812971
"21","MBP-TCR",0.746410256410256
"22","B3K508",0.761728395061728
