"","tcr","AUC"
"1","a3a",0.843562610229277
"2","TIL1383I",0.7125
"3","TCR81-14",0.735058922558922
"4","18A2",0.835357142857143
"5","NYE-S1",0.772686298076923
"6","TCR6",0.814449317738791
"7","TCR7",0.740444214876033
"8","A6",0.642533936651584
"9","T1",0.989247311827957
"10","FLT3DY",0.847993827160494
"11","A23",0.636781609195402
"12","TCR2-T",0.813568376068376
"13","R24",0.86395202020202
"14","868Z11",0.762329931972789
"15","TCR-1E6",0.695977011494253
"16","APN-TCR",0.732948717948718
"17","EWW-TCR",0.882407407407407
"18","A11Va",0.744146005509642
"19","TCR-F5",0.851483787427274
"20","TCR-3598-2",0.868794515669516
"21","MBP-TCR",0.837928921568628
"22","B3K508",0.725694444444444
