"","tcr","AUC"
"1","a3a",0.990740740740741
"2","TIL1383I",0.825925925925926
"3","TCR81-14",0.787574404761905
"4","18A2",0.872685185185185
"5","NYE-S1",0.769497863247863
"6","TCR6",0.849826388888889
"7","TCR7",0.768127705627706
"8","A6",0.804545454545455
"9","T1",0.601851851851852
"10","FLT3DY",0.891081871345029
"11","A23",0.753968253968254
"12","TCR2-T",0.82962962962963
"13","R24",0.919146825396825
"14","868Z11",0.760651629072682
"15","TCR-1E6",0.776388888888889
"16","APN-TCR",0.79609375
"17","EWW-TCR",0.869907407407407
"18","A11Va",0.792760942760943
"19","TCR-F5",0.859960718294052
"20","TCR-3598-2",0.90167695473251
"21","MBP-TCR",0.906060606060606
"22","B3K508",0.777777777777778
