"","tcr","AUC"
"1","a3a",0.854945054945055
"2","TIL1383I",0.772857142857143
"3","TCR81-14",0.73543956043956
"4","18A2",0.731095679012346
"5","NYE-S1",0.698232323232323
"6","TCR6",0.733465608465608
"7","TCR7",0.646825396825397
"8","A6",0.702068764568765
"9","T1",0.683080808080808
"10","FLT3DY",0.719710144927536
"11","A23",0.606623931623932
"12","TCR2-T",0.678492063492064
"13","R24",0.831186868686869
"14","868Z11",0.817708333333333
"15","TCR-1E6",0.668153102935712
"16","APN-TCR",0.670454545454545
"17","EWW-TCR",0.707323232323232
"18","A11Va",0.75278247393632
"19","TCR-F5",0.821820621239226
"20","TCR-3598-2",0.832076420311714
"21","MBP-TCR",0.901709401709402
"22","B3K508",0.71820987654321
