"","tcr","AUC"
"1","a3a",0.851954732510288
"2","TIL1383I",0.638461538461538
"3","TCR81-14",0.680895493395493
"4","18A2",0.755902777777778
"5","NYE-S1",0.708564814814815
"6","TCR6",0.705439814814815
"7","TCR7",0.602217348927875
"8","A6",0.68328373015873
"9","T1",0.990196078431373
"10","FLT3DY",0.598668981481482
"11","A23",0.697376543209877
"12","TCR2-T",0.807959401709402
"13","R24",0.718294051627385
"14","868Z11",0.586805555555556
"15","TCR-1E6",0.895
"16","APN-TCR",0.670359347442681
"17","EWW-TCR",0.811688311688312
"18","A11Va",0.737039512774807
"19","TCR-F5",0.793067577381303
"20","TCR-3598-2",0.69015348800505
"21","MBP-TCR",0.791105769230769
"22","B3K508",0.508333333333333
