"","tcr","AUC"
"1","a3a",0.908043345543346
"2","TIL1383I",0.876262626262626
"3","TCR81-14",0.781776094276094
"4","18A2",0.818245614035088
"5","NYE-S1",0.739699074074074
"6","TCR6",0.78656220322887
"7","TCR7",0.641156462585034
"8","A6",0.618204099821747
"9","T1",0.982758620689655
"10","FLT3DY",0.840625
"11","A23",0.616898148148148
"12","TCR2-T",0.753170289855073
"13","R24",0.868518518518518
"14","868Z11",0.654927248677249
"15","TCR-1E6",0.796639231824417
"16","APN-TCR",0.694318181818182
"17","EWW-TCR",0.792768959435626
"18","A11Va",0.872685185185185
"19","TCR-F5",0.872241063738157
"20","TCR-3598-2",0.826155503329416
"21","MBP-TCR",0.88452380952381
"22","B3K508",0.652116402116402
