,0
a3a,0.8294045559400232
TCR81-14,0.7612997547632522
18A2,0.8135660061125899
NYE-S1,0.7759363918439716
TCR6,0.7171786492374728
TCR7,0.7540330417881438
A6,0.787878787878788
T1,0.7922480620155038
FLT3DY,0.771513102282333
A23,0.8168500069185001
TCR2-T,0.7686654908877131
868Z11,0.6875534188034189
