,0
0,0.7084818228366615
1,0.7271339965610415
2,0.7460261516887456
3,0.7186642661179699
4,0.7451816608996541
5,0.8186775301137003
6,0.8198235380438771
7,0.8038531026335903
8,0.807727664870522
9,0.8141993053060247
10,0.8097727272727272
