,0
0,0.6249729261425168
1,0.6160097406274776
2,0.6673906485671192
3,0.6573007246376812
4,0.6636632780453006
5,0.6923520923520923
6,0.6976401697114204
7,0.7159786721706226
8,0.7140873015873016
9,0.7763247863247864
10,0.7289798570500325
