,0
0,0.7982926648214721
1,0.8425106583382908
2,0.8260236197736197
3,0.8243734258227011
4,0.847215845321906
5,0.8519660552392999
6,0.8463877582703899
7,0.8505485893416928
8,0.858076022616839
9,0.8661736344407117
10,0.8832902670111972
