,0
0,0.717857142857143
1,0.6744701633077549
2,0.6745342166294926
3,0.6770088802252544
4,0.771847362728256
5,0.7893899495281983
6,0.796577969448073
7,0.8010827024494916
8,0.8112920612920612
9,0.8279380139152434
10,0.8294314674523009
