,0
0,0.6154435261707989
1,0.6828649492583919
2,0.6749612791545191
3,0.6419523853295339
4,0.6970256110229783
5,0.6721929824561403
6,0.6747054566507454
7,0.7453312191684285
8,0.751169483739723
9,0.7348702443940539
10,0.7327853598014888
