,0
0,0.7551006889242183
1,0.8369295634920636
2,0.8314814814814815
3,0.8199333333333333
4,0.8298195631528964
5,0.7910173160173161
6,0.799757281553398
7,0.7987240829346093
8,0.7993305144467935
9,0.7952991452991452
10,0.7992753623188406
