,0
0,0.7554098215862922
1,0.8385664682539682
2,0.8455334595959596
3,0.8436738351254481
4,0.8388136288998358
5,0.8401201602136181
6,0.833980833980834
7,0.8368945868945868
8,0.8498357064622125
9,0.862121212121212
10,0.8554726368159203
