,0
0,0.6250703920294564
1,0.6180607853684776
2,0.6586942719116632
3,0.6771221532091097
4,0.699349647266314
5,0.7054579407520584
6,0.7351652222926793
7,0.7434001670843776
8,0.7430891035963499
9,0.7580070151227646
10,0.7553323412698413
