,0
0,0.7936195304616357
1,0.7350949087908022
2,0.7318861693861693
3,0.7383121382571126
4,0.7382721445221444
5,0.750751209574739
6,0.7508760683760682
7,0.7787387090574636
8,0.776601998824221
9,0.7707093253968255
10,0.7425925925925926
