,0
0,0.6257797341287022
1,0.6684557398843113
2,0.6679764871254233
3,0.6940432975589226
4,0.7143491949625379
5,0.7290109115459843
6,0.7653297682709447
7,0.7624392068836513
8,0.7826970027531037
9,0.8033451041581122
10,0.8120571658615137
