"","tcr","AUC"
"1","a3a",0.917643467643468
"2","TIL1383I",0.683174603174603
"3","TCR81-14",0.722435897435897
"4","18A2",0.692956349206349
"5","NYE-S1",0.672453703703704
"6","TCR6",0.652421652421652
"7","TCR7",0.663945578231293
"8","A6",0.638063325563326
"9","T1",0.787878787878788
"10","FLT3DY",0.708840579710145
"11","A23",0.642948717948718
"12","TCR2-T",0.707936507936508
"13","R24",0.834848484848485
"14","868Z11",0.574652777777778
"15","TCR-1E6",0.664251207729469
"16","APN-TCR",0.537240829346093
"17","EWW-TCR",0.734048821548822
"18","A11Va",0.817237249929558
"19","TCR-F5",0.840380549682875
"20","TCR-3598-2",0.777652086475616
"21","MBP-TCR",0.831424501424501
"22","B3K508",0.671604938271605
