"","tcr","AUC"
"1","a3a",0.880349794238683
"2","TIL1383I",0.616559829059829
"3","TCR81-14",0.72275641025641
"4","18A2",0.836979166666667
"5","NYE-S1",0.740625
"6","TCR6",0.715972222222222
"7","TCR7",0.787280701754386
"8","A6",0.697296626984127
"9","T1",0.980392156862745
"10","FLT3DY",0.6640625
"11","A23",0.711882716049383
"12","TCR2-T",0.806623931623932
"13","R24",0.739057239057239
"14","868Z11",0.64453125
"15","TCR-1E6",0.501666666666667
"16","APN-TCR",0.729166666666667
"17","EWW-TCR",0.76913616686344
"18","A11Va",0.775475341651812
"19","TCR-F5",0.878250799819427
"20","TCR-3598-2",0.746448863636364
"21","MBP-TCR",0.872702991452991
"22","B3K508",0.540740740740741
