"","tcr","AUC"
"1","a3a",0.846296296296296
"2","TIL1383I",0.703611111111111
"3","TCR81-14",0.727114898989899
"4","18A2",0.683452380952381
"5","NYE-S1",0.664813701923077
"6","TCR6",0.755847953216374
"7","TCR7",0.785812672176309
"8","A6",0.643225238813474
"9","T1",0.994623655913978
"10","FLT3DY",0.839891975308642
"11","A23",0.721551724137931
"12","TCR2-T",0.756410256410256
"13","R24",0.809132996632997
"14","868Z11",0.838010204081633
"15","TCR-1E6",0.653304597701149
"16","APN-TCR",0.654423076923077
"17","EWW-TCR",0.868402777777778
"18","A11Va",0.74931129476584
"19","TCR-F5",0.821364587767844
"20","TCR-3598-2",0.780742521367521
"21","MBP-TCR",0.77859477124183
"22","B3K508",0.723484848484849
