"","tcr","AUC"
"1","a3a",0.990740740740741
"2","TIL1383I",0.831746031746032
"3","TCR81-14",0.80109126984127
"4","18A2",0.921759259259259
"5","NYE-S1",0.841880341880342
"6","TCR6",0.8125
"7","TCR7",0.715638528138528
"8","A6",0.805371900826446
"9","T1",0.634920634920635
"10","FLT3DY",0.882309941520468
"11","A23",0.728174603174603
"12","TCR2-T",0.80787037037037
"13","R24",0.916170634920635
"14","868Z11",0.74874686716792
"15","TCR-1E6",0.762037037037037
"16","APN-TCR",0.805338541666667
"17","EWW-TCR",0.86875
"18","A11Va",0.811952861952862
"19","TCR-F5",0.860549943883277
"20","TCR-3598-2",0.883744855967078
"21","MBP-TCR",0.921717171717172
"22","B3K508",0.763888888888889
