"","tcr","AUC"
"1","a3a",0.866460905349794
"2","TIL1383I",0.536752136752137
"3","TCR81-14",0.678078865578866
"4","18A2",0.828240740740741
"5","NYE-S1",0.707986111111111
"6","TCR6",0.738657407407407
"7","TCR7",0.856481481481481
"8","A6",0.728050595238095
"9","T1",0.980392156862745
"10","FLT3DY",0.673611111111111
"11","A23",0.651851851851852
"12","TCR2-T",0.725961538461538
"13","R24",0.72484100261878
"14","868Z11",0.689236111111111
"15","TCR-1E6",0.681388888888889
"16","APN-TCR",0.639440035273369
"17","EWW-TCR",0.763970877607241
"18","A11Va",0.768308080808081
"19","TCR-F5",0.818524406759701
"20","TCR-3598-2",0.781940498737374
"21","MBP-TCR",0.876816239316239
"22","B3K508",0.689814814814815
