"","tcr","AUC"
"1","a3a",0.916208791208791
"2","TIL1383I",0.857575757575758
"3","TCR81-14",0.780145202020202
"4","18A2",0.818728070175439
"5","NYE-S1",0.736458333333333
"6","TCR6",0.790360873694207
"7","TCR7",0.698554421768708
"8","A6",0.598317736185383
"9","T1",0.974137931034483
"10","FLT3DY",0.892045454545454
"11","A23",0.62417328042328
"12","TCR2-T",0.73804347826087
"13","R24",0.889609053497942
"14","868Z11",0.638888888888889
"15","TCR-1E6",0.762002743484225
"16","APN-TCR",0.691382575757576
"17","EWW-TCR",0.819223985890653
"18","A11Va",0.868200231481482
"19","TCR-F5",0.867927702411714
"20","TCR-3598-2",0.829220524872699
"21","MBP-TCR",0.873439153439153
"22","B3K508",0.644620811287478
