"","tcr","AUC"
"1","a3a",0.984953703703704
"2","TIL1383I",0.838095238095238
"3","TCR81-14",0.647073412698413
"4","18A2",0.829166666666667
"5","NYE-S1",0.776575854700855
"6","TCR6",0.710069444444444
"7","TCR7",0.691152597402597
"8","A6",0.690909090909091
"9","T1",0.634920634920635
"10","FLT3DY",0.812134502923977
"11","A23",0.655753968253968
"12","TCR2-T",0.660648148148148
"13","R24",0.696428571428572
"14","868Z11",0.68796992481203
"15","TCR-1E6",0.839351851851852
"16","APN-TCR",0.677604166666667
"17","EWW-TCR",0.783101851851852
"18","A11Va",0.758754208754209
"19","TCR-F5",0.725996071829405
"20","TCR-3598-2",0.793888888888889
"21","MBP-TCR",0.848169191919192
"22","B3K508",0.708333333333333
