"","tcr","AUC"
"1","a3a",0.984953703703704
"2","TIL1383I",0.800793650793651
"3","TCR81-14",0.747643849206349
"4","18A2",0.784953703703704
"5","NYE-S1",0.662393162393162
"6","TCR6",0.755208333333333
"7","TCR7",0.721996753246753
"8","A6",0.599449035812672
"9","T1",0.675925925925926
"10","FLT3DY",0.91593567251462
"11","A23",0.833333333333333
"12","TCR2-T",0.814351851851852
"13","R24",0.911706349206349
"14","868Z11",0.675438596491228
"15","TCR-1E6",0.888888888888889
"16","APN-TCR",0.659114583333333
"17","EWW-TCR",0.833449074074074
"18","A11Va",0.820622895622896
"19","TCR-F5",0.848035914702581
"20","TCR-3598-2",0.868240740740741
"21","MBP-TCR",0.92739898989899
"22","B3K508",0.583333333333333
