"","tcr","AUC"
"1","a3a",0.988425925925926
"2","TIL1383I",0.822222222222222
"3","TCR81-14",0.710813492063492
"4","18A2",0.864583333333333
"5","NYE-S1",0.767628205128205
"6","TCR6",0.803819444444445
"7","TCR7",0.784496753246753
"8","A6",0.787603305785124
"9","T1",0.584656084656085
"10","FLT3DY",0.880116959064327
"11","A23",0.651785714285714
"12","TCR2-T",0.781481481481482
"13","R24",0.867559523809524
"14","868Z11",0.62218045112782
"15","TCR-1E6",0.864351851851852
"16","APN-TCR",0.755078125
"17","EWW-TCR",0.828240740740741
"18","A11Va",0.794360269360269
"19","TCR-F5",0.852104377104377
"20","TCR-3598-2",0.850740740740741
"21","MBP-TCR",0.898232323232323
"22","B3K508",0.796296296296296
