"","tcr","AUC"
"1","a3a",0.896443833943834
"2","TIL1383I",0.869191919191919
"3","TCR81-14",0.807607323232323
"4","18A2",0.853771929824561
"5","NYE-S1",0.733333333333333
"6","TCR6",0.807217473884141
"7","TCR7",0.699829931972789
"8","A6",0.63458110516934
"9","T1",0.8125
"10","FLT3DY",0.785511363636364
"11","A23",0.630621693121693
"12","TCR2-T",0.683152173913044
"13","R24",0.836111111111111
"14","868Z11",0.682126322751323
"15","TCR-1E6",0.765432098765432
"16","APN-TCR",0.666382575757576
"17","EWW-TCR",0.798941798941799
"18","A11Va",0.828993055555556
"19","TCR-F5",0.859926787252369
"20","TCR-3598-2",0.834958871915394
"21","MBP-TCR",0.888148148148148
"22","B3K508",0.598324514991182
