"","tcr","AUC"
"1","a3a",0.855982905982906
"2","TIL1383I",0.863492063492064
"3","TCR81-14",0.759111721611722
"4","18A2",0.747850529100529
"5","NYE-S1",0.767834595959596
"6","TCR6",0.701210826210826
"7","TCR7",0.688775510204082
"8","A6",0.78525641025641
"9","T1",0.789141414141414
"10","FLT3DY",0.804130434782609
"11","A23",0.703205128205128
"12","TCR2-T",0.767539682539683
"13","R24",0.900757575757576
"14","868Z11",0.729166666666667
"15","TCR-1E6",0.781772575250836
"16","APN-TCR",0.735446570972887
"17","EWW-TCR",0.786111111111111
"18","A11Va",0.819315300084531
"19","TCR-F5",0.886438174228872
"20","TCR-3598-2",0.894278531925591
"21","MBP-TCR",0.880769230769231
"22","B3K508",0.721604938271605
