"","tcr","AUC"
"1","a3a",0.991898148148148
"2","TIL1383I",0.828571428571429
"3","TCR81-14",0.824032738095238
"4","18A2",0.868518518518518
"5","NYE-S1",0.81517094017094
"6","TCR6",0.824074074074074
"7","TCR7",0.78219696969697
"8","A6",0.782093663911846
"9","T1",0.55952380952381
"10","FLT3DY",0.873538011695906
"11","A23",0.676587301587302
"12","TCR2-T",0.821759259259259
"13","R24",0.94047619047619
"14","868Z11",0.735588972431078
"15","TCR-1E6",0.78287037037037
"16","APN-TCR",0.76953125
"17","EWW-TCR",0.862384259259259
"18","A11Va",0.778114478114478
"19","TCR-F5",0.882463524130191
"20","TCR-3598-2",0.902417695473251
"21","MBP-TCR",0.895707070707071
"22","B3K508",0.768518518518518
