"","tcr","AUC"
"1","a3a",0.85042735042735
"2","TIL1383I",0.795396825396825
"3","TCR81-14",0.696978021978022
"4","18A2",0.703703703703704
"5","NYE-S1",0.812236952861953
"6","TCR6",0.684574684574685
"7","TCR7",0.640589569160998
"8","A6",0.669434731934732
"9","T1",0.668560606060606
"10","FLT3DY",0.681884057971014
"11","A23",0.610683760683761
"12","TCR2-T",0.672698412698413
"13","R24",0.9
"14","868Z11",0.619791666666667
"15","TCR-1E6",0.655239687848383
"16","APN-TCR",0.606180223285486
"17","EWW-TCR",0.735774410774411
"18","A11Va",0.781910397295013
"19","TCR-F5",0.854027755190546
"20","TCR-3598-2",0.83913021618904
"21","MBP-TCR",0.823304843304843
"22","B3K508",0.659567901234568
