"","tcr","AUC"
"1","a3a",0.851954732510288
"2","TIL1383I",0.626495726495727
"3","TCR81-14",0.744318181818182
"4","18A2",0.865277777777778
"5","NYE-S1",0.778472222222222
"6","TCR6",0.701041666666667
"7","TCR7",0.780214424951267
"8","A6",0.69952876984127
"9","T1",0.985294117647059
"10","FLT3DY",0.714409722222222
"11","A23",0.725154320987654
"12","TCR2-T",0.862179487179487
"13","R24",0.830527497194164
"14","868Z11",0.615451388888889
"15","TCR-1E6",0.845555555555556
"16","APN-TCR",0.711529982363316
"17","EWW-TCR",0.813606847697757
"18","A11Va",0.796457219251337
"19","TCR-F5",0.837479636499244
"20","TCR-3598-2",0.793254813762626
"21","MBP-TCR",0.84957264957265
"22","B3K508",0.494444444444444
