"","tcr","AUC"
"1","a3a",0.986111111111111
"2","TIL1383I",0.841269841269841
"3","TCR81-14",0.813368055555556
"4","18A2",0.92337962962963
"5","NYE-S1",0.789797008547009
"6","TCR6",0.813657407407407
"7","TCR7",0.738906926406926
"8","A6",0.690358126721763
"9","T1",0.607142857142857
"10","FLT3DY",0.809941520467836
"11","A23",0.66468253968254
"12","TCR2-T",0.826388888888889
"13","R24",0.892361111111111
"14","868Z11",0.650375939849624
"15","TCR-1E6",0.75462962962963
"16","APN-TCR",0.805208333333333
"17","EWW-TCR",0.91400462962963
"18","A11Va",0.781144781144781
"19","TCR-F5",0.864085297418631
"20","TCR-3598-2",0.880185185185185
"21","MBP-TCR",0.874873737373737
"22","B3K508",0.824074074074074
