"","tcr","AUC"
"1","a3a",0.864583333333333
"2","TIL1383I",0.825396825396825
"3","TCR81-14",0.740823412698413
"4","18A2",0.759490740740741
"5","NYE-S1",0.630876068376068
"6","TCR6",0.751446759259259
"7","TCR7",0.71969696969697
"8","A6",0.644765840220386
"9","T1",0.666005291005291
"10","FLT3DY",0.779239766081871
"11","A23",0.857142857142857
"12","TCR2-T",0.761574074074074
"13","R24",0.51984126984127
"14","868Z11",0.68922305764411
"15","TCR-1E6",0.809722222222222
"16","APN-TCR",0.799739583333333
"17","EWW-TCR",0.761921296296296
"18","A11Va",0.724579124579125
"19","TCR-F5",0.751206509539843
"20","TCR-3598-2",0.750925925925926
"21","MBP-TCR",0.806439393939394
"22","B3K508",0.74537037037037
