"","tcr","AUC"
"1","a3a",0.842063492063492
"2","TIL1383I",0.704444444444444
"3","TCR81-14",0.76378367003367
"4","18A2",0.818035714285714
"5","NYE-S1",0.72285657051282
"6","TCR6",0.782651072124756
"7","TCR7",0.753701790633609
"8","A6",0.638888888888889
"9","T1",1
"10","FLT3DY",0.885802469135803
"11","A23",0.600431034482759
"12","TCR2-T",0.80582264957265
"13","R24",0.821548821548821
"14","868Z11",0.763605442176871
"15","TCR-1E6",0.689224137931034
"16","APN-TCR",0.763653846153846
"17","EWW-TCR",0.828240740740741
"18","A11Va",0.776897765534129
"19","TCR-F5",0.862676493543352
"20","TCR-3598-2",0.844123931623932
"21","MBP-TCR",0.854779411764706
"22","B3K508",0.718434343434343
