"","tcr","AUC"
"1","a3a",0.959490740740741
"2","TIL1383I",0.847619047619048
"3","TCR81-14",0.742683531746032
"4","18A2",0.901851851851852
"5","NYE-S1",0.740651709401709
"6","TCR6",0.767650462962963
"7","TCR7",0.661255411255411
"8","A6",0.709090909090909
"9","T1",0.708994708994709
"10","FLT3DY",0.75219298245614
"11","A23",0.892857142857143
"12","TCR2-T",0.601851851851852
"13","R24",0.757440476190476
"14","868Z11",0.522556390977444
"15","TCR-1E6",0.766666666666667
"16","APN-TCR",0.817578125
"17","EWW-TCR",0.791435185185185
"18","A11Va",0.78030303030303
"19","TCR-F5",0.800968013468013
"20","TCR-3598-2",0.763055555555556
"21","MBP-TCR",0.815782828282828
"22","B3K508",0.763888888888889
