"","tcr","AUC"
"1","a3a",0.925289987789988
"2","TIL1383I",0.848989898989899
"3","TCR81-14",0.764257154882155
"4","18A2",0.848070175438597
"5","NYE-S1",0.728240740740741
"6","TCR6",0.784425451092118
"7","TCR7",0.726190476190476
"8","A6",0.601381461675579
"9","T1",0.924568965517241
"10","FLT3DY",0.811742424242424
"11","A23",0.595072751322751
"12","TCR2-T",0.719384057971014
"13","R24",0.804320987654321
"14","868Z11",0.648892195767196
"15","TCR-1E6",0.716735253772291
"16","APN-TCR",0.630776515151515
"17","EWW-TCR",0.765828924162257
"18","A11Va",0.846643518518518
"19","TCR-F5",0.828212478466839
"20","TCR-3598-2",0.82048080689385
"21","MBP-TCR",0.87005291005291
"22","B3K508",0.693121693121693
