"","tcr","AUC"
"1","a3a",0.844383394383394
"2","TIL1383I",0.811746031746032
"3","TCR81-14",0.696886446886447
"4","18A2",0.765266754850088
"5","NYE-S1",0.786931818181818
"6","TCR6",0.656440781440781
"7","TCR7",0.697052154195011
"8","A6",0.721008158508159
"9","T1",0.805555555555556
"10","FLT3DY",0.83731884057971
"11","A23",0.748717948717949
"12","TCR2-T",0.712380952380952
"13","R24",0.860353535353535
"14","868Z11",0.682291666666667
"15","TCR-1E6",0.747770345596433
"16","APN-TCR",0.690271132376396
"17","EWW-TCR",0.786447811447811
"18","A11Va",0.758699633699634
"19","TCR-F5",0.888640429338104
"20","TCR-3598-2",0.868582202111614
"21","MBP-TCR",0.849145299145299
"22","B3K508",0.694753086419753
