"","tcr","AUC"
"1","a3a",0.988425925925926
"2","TIL1383I",0.847619047619048
"3","TCR81-14",0.719246031746032
"4","18A2",0.826851851851852
"5","NYE-S1",0.728098290598291
"6","TCR6",0.763888888888889
"7","TCR7",0.691558441558441
"8","A6",0.740909090909091
"9","T1",0.777777777777778
"10","FLT3DY",0.859649122807018
"11","A23",0.6875
"12","TCR2-T",0.759027777777778
"13","R24",0.913194444444444
"14","868Z11",0.840852130325815
"15","TCR-1E6",0.752777777777778
"16","APN-TCR",0.740755208333333
"17","EWW-TCR",0.856712962962963
"18","A11Va",0.842760942760943
"19","TCR-F5",0.84618406285073
"20","TCR-3598-2",0.843621399176955
"21","MBP-TCR",0.902020202020202
"22","B3K508",0.652777777777778
