"","tcr","AUC"
"1","a3a",0.987268518518518
"2","TIL1383I",0.835978835978836
"3","TCR81-14",0.779017857142857
"4","18A2",0.871064814814815
"5","NYE-S1",0.81784188034188
"6","TCR6",0.845775462962963
"7","TCR7",0.733495670995671
"8","A6",0.731129476584022
"9","T1",0.614417989417989
"10","FLT3DY",0.885964912280702
"11","A23",0.771825396825397
"12","TCR2-T",0.831018518518519
"13","R24",0.947420634920635
"14","868Z11",0.899122807017544
"15","TCR-1E6",0.765277777777778
"16","APN-TCR",0.783072916666667
"17","EWW-TCR",0.88287037037037
"18","A11Va",0.847474747474747
"19","TCR-F5",0.873597081930415
"20","TCR-3598-2",0.856069958847737
"21","MBP-TCR",0.879166666666667
"22","B3K508",0.740740740740741
