"","tcr","AUC"
"1","a3a",0.848778998778999
"2","TIL1383I",0.795079365079365
"3","TCR81-14",0.717078754578755
"4","18A2",0.718419312169312
"5","NYE-S1",0.752998737373737
"6","TCR6",0.704466829466829
"7","TCR7",0.681235827664399
"8","A6",0.713092463092463
"9","T1",0.712121212121212
"10","FLT3DY",0.846811594202899
"11","A23",0.626282051282051
"12","TCR2-T",0.778015873015873
"13","R24",0.861616161616162
"14","868Z11",0.734375
"15","TCR-1E6",0.781772575250836
"16","APN-TCR",0.712878787878788
"17","EWW-TCR",0.796296296296296
"18","A11Va",0.814173006480699
"19","TCR-F5",0.874078440938906
"20","TCR-3598-2",0.893584715937657
"21","MBP-TCR",0.846267806267806
"22","B3K508",0.744444444444444
