"","tcr","AUC"
"1","a3a",0.993055555555556
"2","TIL1383I",0.79047619047619
"3","TCR81-14",0.823412698412698
"4","18A2",0.850925925925926
"5","NYE-S1",0.745192307692308
"6","TCR6",0.825231481481482
"7","TCR7",0.680194805194805
"8","A6",0.75495867768595
"9","T1",0.700396825396825
"10","FLT3DY",0.866228070175439
"11","A23",0.764880952380952
"12","TCR2-T",0.80462962962963
"13","R24",0.895337301587302
"14","868Z11",0.754385964912281
"15","TCR-1E6",0.698148148148148
"16","APN-TCR",0.793489583333333
"17","EWW-TCR",0.892824074074074
"18","A11Va",0.771212121212121
"19","TCR-F5",0.84452861952862
"20","TCR-3598-2",0.894670781893004
"21","MBP-TCR",0.886426767676768
"22","B3K508",0.717592592592593
