"","tcr","AUC"
"1","a3a",0.856635802469136
"2","TIL1383I",0.635149572649573
"3","TCR81-14",0.734994172494173
"4","18A2",0.837268518518518
"5","NYE-S1",0.782349537037037
"6","TCR6",0.813888888888889
"7","TCR7",0.659234892787524
"8","A6",0.635664682539683
"9","T1",0.982843137254902
"10","FLT3DY",0.700231481481482
"11","A23",0.738888888888889
"12","TCR2-T",0.846153846153846
"13","R24",0.757762813318369
"14","868Z11",0.603732638888889
"15","TCR-1E6",0.795277777777778
"16","APN-TCR",0.711474867724868
"17","EWW-TCR",0.788715072805982
"18","A11Va",0.796197266785502
"19","TCR-F5",0.841930165459577
"20","TCR-3598-2",0.796273279671717
"21","MBP-TCR",0.861965811965812
"22","B3K508",0.501851851851852
