"","tcr","AUC"
"1","a3a",0.813844797178131
"2","TIL1383I",0.665694444444444
"3","TCR81-14",0.657039141414141
"4","18A2",0.728511904761905
"5","NYE-S1",0.672425881410256
"6","TCR6",0.73635477582846
"7","TCR7",0.716511707988981
"8","A6",0.604700854700855
"9","T1",0.675627240143369
"10","FLT3DY",0.525462962962963
"11","A23",0.554885057471264
"12","TCR2-T",0.592147435897436
"13","R24",0.802609427609428
"14","868Z11",0.728316326530612
"15","TCR-1E6",0.737068965517241
"16","APN-TCR",0.798205128205128
"17","EWW-TCR",0.821643518518519
"18","A11Va",0.748775635139271
"19","TCR-F5",0.766611678728537
"20","TCR-3598-2",0.785487891737892
"21","MBP-TCR",0.786177491830065
"22","B3K508",0.722222222222222
