"","tcr","AUC"
"1","a3a",0.865123456790123
"2","TIL1383I",0.630235042735043
"3","TCR81-14",0.790161227661228
"4","18A2",0.813425925925926
"5","NYE-S1",0.785069444444444
"6","TCR6",0.821990740740741
"7","TCR7",0.769127680311891
"8","A6",0.71577380952381
"9","T1",0.985294117647059
"10","FLT3DY",0.673611111111111
"11","A23",0.683796296296296
"12","TCR2-T",0.848557692307692
"13","R24",0.819117096894875
"14","868Z11",0.65234375
"15","TCR-1E6",0.832777777777778
"16","APN-TCR",0.689208553791887
"17","EWW-TCR",0.803522235340417
"18","A11Va",0.782234105763517
"19","TCR-F5",0.863996349290467
"20","TCR-3598-2",0.812608506944444
"21","MBP-TCR",0.879861111111111
"22","B3K508",0.611111111111111
