"","tcr","AUC"
"1","a3a",0.873382173382173
"2","TIL1383I",0.847936507936508
"3","TCR81-14",0.753708791208791
"4","18A2",0.709435626102293
"5","NYE-S1",0.767150673400673
"6","TCR6",0.693528693528694
"7","TCR7",0.656235827664399
"8","A6",0.71552059052059
"9","T1",0.796717171717172
"10","FLT3DY",0.85231884057971
"11","A23",0.638888888888889
"12","TCR2-T",0.691269841269841
"13","R24",0.853282828282828
"14","868Z11",0.795138888888889
"15","TCR-1E6",0.73792270531401
"16","APN-TCR",0.730422647527911
"17","EWW-TCR",0.805808080808081
"18","A11Va",0.825831220061989
"19","TCR-F5",0.87759527294411
"20","TCR-3598-2",0.878733031674208
"21","MBP-TCR",0.893162393162393
"22","B3K508",0.707407407407407
