"","tcr","AUC"
"1","a3a",0.90728021978022
"2","TIL1383I",0.745454545454545
"3","TCR81-14",0.777041245791246
"4","18A2",0.78719298245614
"5","NYE-S1",0.710648148148148
"6","TCR6",0.794278252611586
"7","TCR7",0.722789115646258
"8","A6",0.604222370766488
"9","T1",0.795258620689655
"10","FLT3DY",0.812310606060606
"11","A23",0.639219576719577
"12","TCR2-T",0.724728260869565
"13","R24",0.838888888888889
"14","868Z11",0.72337962962963
"15","TCR-1E6",0.715363511659808
"16","APN-TCR",0.660416666666667
"17","EWW-TCR",0.805335097001764
"18","A11Va",0.819444444444444
"19","TCR-F5",0.850331072351421
"20","TCR-3598-2",0.832755581668625
"21","MBP-TCR",0.825634920634921
"22","B3K508",0.71957671957672
