"","tcr","AUC"
"1","a3a",0.842328042328042
"2","TIL1383I",0.679444444444444
"3","TCR81-14",0.708385942760943
"4","18A2",0.745535714285714
"5","NYE-S1",0.686498397435897
"6","TCR6",0.645833333333333
"7","TCR7",0.763429752066116
"8","A6",0.578682755153343
"9","T1",0.741935483870968
"10","FLT3DY",0.605902777777778
"11","A23",0.762068965517241
"12","TCR2-T",0.768696581196581
"13","R24",0.614267676767677
"14","868Z11",0.678571428571429
"15","TCR-1E6",0.581609195402299
"16","APN-TCR",0.578717948717949
"17","EWW-TCR",0.740277777777778
"18","A11Va",0.698576675849403
"19","TCR-F5",0.778181318291472
"20","TCR-3598-2",0.782033475783476
"21","MBP-TCR",0.783700980392157
"22","B3K508",0.669823232323232
