"","tcr","AUC"
"1","a3a",0.848595848595849
"2","TIL1383I",0.729365079365079
"3","TCR81-14",0.720879120879121
"4","18A2",0.678075396825397
"5","NYE-S1",0.726904461279461
"6","TCR6",0.763583638583639
"7","TCR7",0.659977324263038
"8","A6",0.703865578865579
"9","T1",0.673611111111111
"10","FLT3DY",0.700507246376812
"11","A23",0.703205128205128
"12","TCR2-T",0.752222222222222
"13","R24",0.857828282828283
"14","868Z11",0.708333333333333
"15","TCR-1E6",0.661185432924563
"16","APN-TCR",0.666467304625199
"17","EWW-TCR",0.75496632996633
"18","A11Va",0.786066497604959
"19","TCR-F5",0.831042988019732
"20","TCR-3598-2",0.834429361488185
"21","MBP-TCR",0.79968660968661
"22","B3K508",0.593518518518519
