"","tcr","AUC"
"1","a3a",0.86005291005291
"2","TIL1383I",0.687916666666667
"3","TCR81-14",0.686079545454546
"4","18A2",0.808095238095238
"5","NYE-S1",0.727313701923077
"6","TCR6",0.803788986354776
"7","TCR7",0.744662534435262
"8","A6",0.616641528406234
"9","T1",0.662186379928315
"10","FLT3DY",0.854166666666667
"11","A23",0.663505747126437
"12","TCR2-T",0.775641025641026
"13","R24",0.848274410774411
"14","868Z11",0.8125
"15","TCR-1E6",0.720114942528736
"16","APN-TCR",0.75448717948718
"17","EWW-TCR",0.861689814814815
"18","A11Va",0.757078359351087
"19","TCR-F5",0.860991379310345
"20","TCR-3598-2",0.874100783475783
"21","MBP-TCR",0.875510620915033
"22","B3K508",0.712752525252525
