"","tcr","AUC"
"1","a3a",0.875579975579976
"2","TIL1383I",0.707777777777778
"3","TCR81-14",0.666666666666667
"4","18A2",0.677579365079365
"5","NYE-S1",0.728745791245791
"6","TCR6",0.70487382987383
"7","TCR7",0.646598639455782
"8","A6",0.586247086247086
"9","T1",0.696338383838384
"10","FLT3DY",0.796739130434783
"11","A23",0.60982905982906
"12","TCR2-T",0.674206349206349
"13","R24",0.855934343434343
"14","868Z11",0.567708333333333
"15","TCR-1E6",0.65431066518023
"16","APN-TCR",0.640350877192982
"17","EWW-TCR",0.764015151515151
"18","A11Va",0.691955480417019
"19","TCR-F5",0.862193039518621
"20","TCR-3598-2",0.837626948215183
"21","MBP-TCR",0.808746438746439
"22","B3K508",0.61358024691358
