"","tcr","AUC"
"1","a3a",0.992476851851852
"2","TIL1383I",0.82962962962963
"3","TCR81-14",0.767857142857143
"4","18A2",0.874537037037037
"5","NYE-S1",0.764957264957265
"6","TCR6",0.835648148148148
"7","TCR7",0.74512987012987
"8","A6",0.757851239669421
"9","T1",0.607804232804233
"10","FLT3DY",0.867690058479532
"11","A23",0.763888888888889
"12","TCR2-T",0.722222222222222
"13","R24",0.929563492063492
"14","868Z11",0.760651629072682
"15","TCR-1E6",0.784259259259259
"16","APN-TCR",0.815885416666667
"17","EWW-TCR",0.840740740740741
"18","A11Va",0.756228956228956
"19","TCR-F5",0.865923120089787
"20","TCR-3598-2",0.886008230452675
"21","MBP-TCR",0.898484848484848
"22","B3K508",0.837962962962963
