"","tcr","AUC"
"1","a3a",0.858230452674897
"2","TIL1383I",0.607264957264957
"3","TCR81-14",0.676767676767677
"4","18A2",0.710648148148148
"5","NYE-S1",0.755439814814815
"6","TCR6",0.730439814814815
"7","TCR7",0.814936647173489
"8","A6",0.745907738095238
"9","T1",0.950980392156863
"10","FLT3DY",0.623842592592593
"11","A23",0.656481481481481
"12","TCR2-T",0.775373931623932
"13","R24",0.756640478862701
"14","868Z11",0.635850694444444
"15","TCR-1E6",0.632777777777778
"16","APN-TCR",0.755621693121693
"17","EWW-TCR",0.773071625344353
"18","A11Va",0.729203802733215
"19","TCR-F5",0.786418771712889
"20","TCR-3598-2",0.716865924873737
"21","MBP-TCR",0.824919871794872
"22","B3K508",0.687037037037037
