"","tcr","AUC"
"1","a3a",0.989583333333333
"2","TIL1383I",0.837037037037037
"3","TCR81-14",0.787202380952381
"4","18A2",0.872685185185185
"5","NYE-S1",0.803151709401709
"6","TCR6",0.83912037037037
"7","TCR7",0.760010822510823
"8","A6",0.840495867768595
"9","T1",0.625661375661376
"10","FLT3DY",0.877923976608187
"11","A23",0.764880952380952
"12","TCR2-T",0.852777777777778
"13","R24",0.933035714285714
"14","868Z11",0.785714285714286
"15","TCR-1E6",0.790740740740741
"16","APN-TCR",0.8125
"17","EWW-TCR",0.868865740740741
"18","A11Va",0.79452861952862
"19","TCR-F5",0.859792368125701
"20","TCR-3598-2",0.890699588477366
"21","MBP-TCR",0.919191919191919
"22","B3K508",0.856481481481481
